Filename, x0 (Nose), y0 (Nose), c0 (Nose), x1 (Neck), y1 (Neck), c1 (Neck), x2 (RShoulder), y2 (RShoulder), c2 (RShoulder), x3 (RElbow), y3 (RElbow), c3 (RElbow), x4 (RWrist), y4 (RWrist), c4 (RWrist), x5 (LShoulder), y5 (LShoulder), c5 (LShoulder), x6 (LElbow), y6 (LElbow), c6 (LElbow), x7 (LWrist), y7 (LWrist), c7 (LWrist), x8 (MidHip), y8 (MidHip), c8 (MidHip), x9 (RHip), y9 (RHip), c9 (RHip), x10 (RKnee), y10 (RKnee), c10 (RKnee), x11 (RAnkle), y11 (RAnkle), c11 (RAnkle), x12 (LHip), y12 (LHip), c12 (LHip), x13 (LKnee), y13 (LKnee), c13 (LKnee), x14 (LAnkle), y14 (LAnkle), c14 (LAnkle), x15 (REye), y15 (REye), c15 (REye), x16 (LEye), y16 (LEye), c16 (LEye), x17 (REar), y17 (REar), c17 (REar), x18 (LEar), y18 (LEar), c18 (LEar), x19 (LBigToe), y19 (LBigToe), c19 (LBigToe), x20 (LSmallToe), y20 (LSmallToe), c20 (LSmallToe), x21 (LHeel), y21 (LHeel), c21 (LHeel), x22 (RBigToe), y22 (RBigToe), c22 (RBigToe), x23 (RSmallToe), y23 (RSmallToe), c23 (RSmallToe), x24 (Rheel), y24 (Rheel), c24 (Rheel), class (number), class (text)
Training_1219_1155_crawling_5_keypoints.json.png,101.467,99.2064,0.757252,94.0262,92.0859,0.676383,94.6662,99.1943,0.70462,86.9111,109.882,0.821208,91.1165,118.282,0.392352,93.0563,84.3204,0.394293,0.0,0.0,0.0,0.0,0.0,0.0,67.8357,95.3243,0.529585,67.8278,100.174,0.495823,60.7093,112.788,0.784821,42.9367,107.286,0.775489,66.5398,91.4407,0.526801,60.7132,102.1,0.508526,43.2602,102.441,0.527954,102.103,97.2567,0.883673,102.767,99.1871,0.174957,99.8586,92.7347,0.833322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6798,101.138,0.494664,40.3398,113.108,0.763074,40.0156,112.446,0.71379,40.0337,105.021,0.52451,5,crawling
Training_1219_1156_crawling_5_keypoints.json.png,99.5236,99.52,0.857996,92.0754,92.4125,0.665616,92.0767,99.1933,0.67538,85.6196,110.19,0.623545,86.9118,118.28,0.478598,92.079,85.9366,0.41152,0.0,0.0,0.0,0.0,0.0,0.0,67.1844,91.7548,0.415405,67.8267,95.6416,0.45144,60.3846,112.783,0.773966,42.9428,107.282,0.769226,65.8905,87.2394,0.268038,61.0385,102.102,0.264175,43.9024,102.428,0.536314,99.8419,97.2651,0.90501,101.466,99.1945,0.319159,97.91,92.7363,0.790215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.644,100.499,0.515719,40.3508,113.1,0.760542,40.0164,112.13,0.712135,40.3452,105.021,0.520636,5,crawling
Training_1219_1157_crawling_5_keypoints.json.png,97.2527,99.8581,0.825809,88.5323,92.4127,0.666505,86.9267,98.5547,0.661907,85.9453,114.721,0.582515,86.9078,118.285,0.112627,89.823,87.2377,0.425392,91.4282,100.498,0.0928229,94.3547,103.082,0.270827,64.5955,94.3471,0.550778,64.9206,98.8804,0.499869,60.0705,112.784,0.772213,42.9471,107.597,0.779544,63.6326,89.8238,0.493894,58.4573,102.101,0.559603,42.9384,102.765,0.631904,97.5947,98.2265,0.828444,99.5181,99.522,0.0815056,96.6015,93.7021,0.795494,0.0,0.0,0.0,42.9306,103.405,0.0504253,0.0,0.0,0.0,40.678,101.779,0.623157,40.3479,113.102,0.777024,40.0212,112.133,0.726471,40.3392,105.02,0.468269,5,crawling
Training_1219_1158_crawling_5_keypoints.json.png,94.6596,99.8529,0.710438,86.5822,93.057,0.725129,84.3268,99.5167,0.717017,85.6171,114.396,0.525211,86.587,118.283,0.0662401,89.1655,87.5643,0.549204,89.8284,98.232,0.427434,94.3536,104.691,0.595258,61.0529,94.6655,0.557481,61.3618,99.8412,0.541993,59.7439,113.751,0.661194,42.9477,107.598,0.792149,60.7167,90.1424,0.447467,56.5135,102.426,0.54784,42.9475,103.082,0.693696,94.993,98.8799,0.795518,0.0,0.0,0.0,93.3849,94.3362,0.817042,0.0,0.0,0.0,43.5838,104.696,0.0577326,43.266,104.37,0.0705213,41.0003,101.791,0.70544,40.3465,112.794,0.830279,40.0232,112.127,0.767609,40.3439,105.017,0.487367,5,crawling
Training_1219_1159_crawling_5_keypoints.json.png,92.0953,100.502,0.740338,83.3595,93.3831,0.652245,82.0685,99.1952,0.667787,84.0116,111.488,0.523437,86.2629,118.283,0.28966,84.6566,87.5602,0.404861,86.5982,100.5,0.150735,90.4688,104.687,0.279927,59.1069,94.6782,0.544317,60.3899,99.8496,0.554276,59.7502,114.398,0.682305,43.2631,107.277,0.788679,58.4544,90.7947,0.497543,57.1625,102.442,0.352036,43.5824,102.121,0.610429,92.7312,99.5076,0.824806,94.3603,99.8432,0.149341,91.1161,94.355,0.813029,0.0,0.0,0.0,40.999,102.763,0.179034,0.0,0.0,0.0,42.2831,100.495,0.638596,40.3423,110.845,0.565272,40.3373,109.885,0.613365,40.9929,105.023,0.404298,5,crawling
Training_1219_1160_crawling_5_keypoints.json.png,89.8262,101.781,0.694795,81.4173,93.0555,0.632049,80.7598,99.845,0.655138,83.9915,112.459,0.426264,84.6493,116.024,0.257463,83.3551,85.9388,0.308725,0.0,0.0,0.0,0.0,0.0,0.0,58.1372,94.0267,0.535925,58.4533,99.5184,0.548249,59.1074,115.034,0.72226,43.2579,106.638,0.768159,57.4869,89.8242,0.455896,55.8631,101.779,0.223756,43.2654,101.781,0.480547,91.1164,99.8348,0.813155,0.0,0.0,0.0,89.1596,95.0017,0.821224,0.0,0.0,0.0,41.9589,102.426,0.157909,42.2849,101.789,0.148078,42.2801,99.8562,0.567165,40.3489,110.209,0.542058,40.342,109.548,0.576102,41.3138,104.688,0.48252,5,crawling
Training_1219_1161_crawling_5_keypoints.json.png,88.2049,101.787,0.679157,80.7635,93.3827,0.638699,78.8309,100.498,0.679913,81.7341,110.192,0.58298,84.3385,115.702,0.584308,83.3526,85.9382,0.334224,92.7341,78.8259,0.120541,0.0,0.0,0.0,55.5518,94.3544,0.553767,56.193,99.5181,0.571158,59.1041,115.031,0.754507,42.933,106.951,0.792215,54.2561,90.4708,0.457192,57.1622,102.11,0.151393,45.5142,101.793,0.496049,88.5266,99.8538,0.814239,0.0,0.0,0.0,86.5883,95.6426,0.823182,0.0,0.0,0.0,40.9957,102.111,0.197743,40.9948,101.46,0.178766,42.6112,99.8556,0.516825,40.0189,110.53,0.492341,40.0177,109.869,0.539353,40.6703,104.689,0.512822,5,crawling
Training_1219_1162_crawling_5_keypoints.json.png,86.8989,100.498,0.751057,76.8853,93.0542,0.640466,75.275,99.5114,0.613451,79.4786,109.541,0.623296,84.659,118.281,0.553271,80.1257,86.5924,0.401746,0.0,0.0,0.0,0.0,0.0,0.0,53.2804,94.6711,0.527705,54.2546,99.8483,0.565483,58.7743,115.036,0.75808,43.2567,106.966,0.811662,53.2755,89.8214,0.426265,57.8061,101.137,0.141716,44.8739,102.112,0.612975,86.5975,99.5084,0.824351,88.8424,99.5315,0.131616,84.0069,94.6818,0.869642,0.0,0.0,0.0,41.9612,103.081,0.127352,0.0,0.0,0.0,42.617,100.811,0.612131,40.0256,110.838,0.63021,40.015,109.864,0.649614,41.319,104.697,0.486446,5,crawling
Training_1219_1163_crawling_5_keypoints.json.png,84.3222,99.5319,0.791332,75.9168,93.7038,0.665233,73.6629,99.8556,0.704791,78.1764,110.513,0.714924,84.0063,115.386,0.684674,78.826,86.9139,0.375505,0.0,0.0,0.0,0.0,0.0,0.0,51.9889,93.7049,0.456838,52.3114,99.5262,0.535861,58.7809,114.397,0.724696,43.2631,106.967,0.749785,53.2799,88.5237,0.373408,56.1893,101.145,0.0620203,44.555,102.12,0.517686,84.3223,97.9093,0.777525,86.2574,98.2368,0.0782145,82.0583,94.023,0.830972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9375,101.134,0.527604,40.0288,110.204,0.62629,40.0125,109.225,0.628519,41.6426,104.374,0.449697,5,crawling
Training_1219_1164_crawling_5_keypoints.json.png,82.0718,99.202,0.704198,74.3071,92.4063,0.732533,72.6793,99.8514,0.687132,74.2992,110.519,0.723063,78.8216,116.017,0.620176,76.574,84.975,0.479709,0.0,0.0,0.0,0.0,0.0,0.0,50.3786,96.6104,0.570185,51.3429,100.167,0.566907,58.7818,115.052,0.74064,43.2569,107.29,0.788103,48.7582,92.7329,0.47078,57.4884,102.431,0.0968633,43.5859,102.449,0.571211,82.71,97.2542,0.796236,83.9849,97.2681,0.0576378,80.7597,92.4137,0.797744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2905,101.781,0.603131,39.6972,110.206,0.569077,39.3765,109.228,0.563979,41.3196,104.701,0.469565,5,crawling
Training_1219_1165_crawling_5_keypoints.json.png,81.7379,98.2281,0.78079,73.6553,92.0884,0.727615,72.3627,99.2001,0.613241,70.7401,108.251,0.614972,73.3188,115.696,0.625589,75.9128,85.6168,0.353961,0.0,0.0,0.0,0.0,0.0,0.0,48.4401,97.2558,0.590196,50.3726,100.492,0.570782,58.7742,114.714,0.710461,42.9263,107.612,0.795309,47.4632,94.0245,0.559138,59.1083,107.283,0.0818436,43.2668,102.766,0.625669,81.7277,96.918,0.86802,83.6763,96.936,0.114028,78.841,91.763,0.857502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.9678,102.105,0.687771,39.6947,110.513,0.559176,39.3762,109.549,0.579068,40.3583,105.348,0.495769,5,crawling
Training_1219_1166_crawling_5_keypoints.json.png,80.7648,97.5895,0.734226,72.9994,92.4093,0.701158,71.3894,99.1989,0.666688,68.1532,107.294,0.719237,69.7779,115.353,0.771286,74.3003,86.5776,0.360876,0.0,0.0,0.0,0.0,0.0,0.0,47.7787,97.5791,0.599409,48.4348,100.501,0.538264,58.7824,115.035,0.784719,42.9356,107.601,0.814116,45.8512,94.3488,0.575582,62.3352,102.428,0.131822,43.5767,102.755,0.659492,80.4469,95.9679,0.750387,82.0659,96.6106,0.136982,77.2157,91.436,0.807935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.9682,101.792,0.677896,39.7034,110.527,0.587591,39.6912,109.864,0.623453,40.6745,105.348,0.486752,5,crawling
Training_1219_1167_crawling_5_keypoints.json.png,78.8207,97.9122,0.726613,69.7704,92.0993,0.724335,67.8308,99.5165,0.650721,68.1604,109.867,0.587724,69.1275,116.023,0.631197,72.358,86.2688,0.404757,0.0,0.0,0.0,0.0,0.0,0.0,47.1342,98.8719,0.53859,48.1136,102.429,0.564074,60.393,115.045,0.735913,42.9314,107.603,0.768177,45.5204,94.669,0.543768,61.0454,102.434,0.138293,43.2617,103.399,0.470867,78.8105,96.6152,0.841373,79.7968,96.9295,0.0543009,75.2739,91.442,0.807247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2763,102.113,0.488189,40.012,110.521,0.456941,40.0096,109.862,0.52067,40.3574,105.35,0.525403,5,crawling
Training_1219_1168_crawling_5_keypoints.json.png,76.5563,98.5483,0.700619,67.8312,92.4043,0.727536,64.9222,99.5285,0.680643,66.2276,109.87,0.676383,68.8064,116.665,0.684019,70.7371,86.2666,0.47677,71.3956,93.6993,0.299426,75.5913,100.496,0.48235,45.5269,97.2717,0.61378,46.1721,100.816,0.60592,59.4288,115.033,0.7225,42.6184,107.613,0.792776,44.8727,94.338,0.505708,60.0744,103.081,0.0890678,0.0,0.0,0.0,76.2281,96.9455,0.836386,78.1775,96.9331,0.0783958,72.6894,92.0871,0.83547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7034,111.163,0.516375,39.7003,109.879,0.592725,40.6652,105.665,0.591326,5,crawling
Training_1219_1169_crawling_5_keypoints.json.png,73.6487,98.2313,0.696,65.567,92.086,0.702871,62.9743,99.8512,0.691011,65.8911,111.482,0.677493,68.8062,118.281,0.589233,68.809,84.0047,0.39012,88.8492,79.15,0.159246,98.2291,78.1796,0.052833,44.8763,96.9393,0.553236,45.2054,100.494,0.566617,59.1046,115.366,0.279444,44.2292,107.606,0.424072,44.2243,93.378,0.477809,56.5133,102.111,0.100682,0.0,0.0,0.0,72.6874,96.9445,0.748155,74.303,96.6125,0.109199,69.1262,92.7317,0.809992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0309,110.515,0.395171,40.0268,109.86,0.412502,41.6394,105.664,0.248757,5,crawling
Training_1219_1170_crawling_5_keypoints.json.png,70.4239,97.9136,0.721864,62.9797,91.7685,0.604615,60.0739,100.174,0.646193,64.9199,110.2,0.639892,69.1241,115.704,0.643536,66.2172,84.3183,0.377333,76.5647,77.5391,0.0591642,0.0,0.0,0.0,45.1978,96.6106,0.441163,44.8707,100.496,0.537452,58.1317,112.797,0.640341,42.9327,107.286,0.604967,45.5184,92.0881,0.34295,53.6076,102.438,0.102785,42.9332,105.019,0.159619,68.8045,96.9389,0.819304,71.711,96.9188,0.266314,65.5563,93.0518,0.792762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9895,102.766,0.148377,40.015,110.519,0.37413,40.0108,109.858,0.442583,40.6789,105.351,0.512046,5,crawling
Training_1219_1171_crawling_5_keypoints.json.png,68.1557,96.9236,0.626883,60.7138,89.8327,0.642139,58.1351,99.5185,0.706792,62.3355,109.218,0.692189,69.1332,115.054,0.735127,63.6285,82.3822,0.491329,0.0,0.0,0.0,0.0,0.0,0.0,45.5205,97.9101,0.3531,45.1957,103.08,0.428578,64.5964,118.285,0.465944,0.0,0.0,0.0,44.5505,94.3509,0.269446,0.0,0.0,0.0,0.0,0.0,0.0,66.2314,95.3239,0.657967,68.8135,94.9964,0.138897,62.9795,91.7747,0.829549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,crawling
Training_1219_1172_crawling_5_keypoints.json.png,66.8598,94.3396,0.767864,58.4661,89.4892,0.669205,57.7983,97.2708,0.674244,58.4704,107.935,0.756294,63.6428,112.797,0.733493,61.3739,81.4031,0.544565,0.0,0.0,0.0,0.0,0.0,0.0,45.5115,99.8572,0.566419,45.8428,103.08,0.556337,58.125,115.046,0.60463,42.9392,107.6,0.760032,43.578,96.9361,0.40566,55.5342,106.963,0.065255,0.0,0.0,0.0,65.8865,92.416,0.775869,68.4751,92.0865,0.305299,61.3704,89.4929,0.858688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0239,110.525,0.468842,40.0215,109.862,0.562104,40.993,105.991,0.578614,5,crawling
Training_1219_1173_bending_4_keypoints.json.png,66.2204,92.0848,0.868652,58.1398,87.2413,0.707886,57.4831,95.6446,0.62701,55.536,108.261,0.739377,58.7878,112.781,0.407425,59.7505,79.4849,0.509351,88.2034,78.8323,0.13753,0.0,0.0,0.0,45.516,99.8523,0.581254,45.5339,102.754,0.579444,56.1974,114.711,0.709774,42.9375,107.612,0.796923,44.5488,96.6136,0.393556,61.0311,102.102,0.101194,60.3924,102.433,0.0753149,64.6003,90.789,0.742999,67.8287,89.8273,0.537548,60.3978,86.9181,0.826761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0194,110.844,0.52104,40.0193,109.873,0.618023,40.9976,105.989,0.600995,4,bending
Training_1219_1174_bending_4_keypoints.json.png,65.5654,91.1115,0.790312,56.5176,86.9234,0.625747,54.5725,95.6483,0.614824,53.28,107.929,0.620522,58.1361,110.839,0.154487,58.7835,80.4477,0.491924,66.8645,73.9778,0.0913256,0.0,0.0,0.0,47.1399,99.5209,0.370176,47.4582,102.423,0.483603,58.7851,114.074,0.666628,42.9379,107.927,0.802541,47.4618,95.3265,0.227621,62.331,103.078,0.33922,49.0777,108.574,0.0574015,63.3161,89.1865,0.880978,66.2182,89.1599,0.66497,58.4642,84.9707,0.816243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.012,111.488,0.562555,39.6992,110.184,0.637945,41.6356,105.351,0.5871,4,bending
Training_1219_1175_bending_4_keypoints.json.png,63.3195,90.1524,0.859662,55.545,86.9195,0.607766,52.9484,94.6692,0.605014,51.3475,106.955,0.358271,0.0,0.0,0.0,57.4876,81.4086,0.445908,0.0,0.0,0.0,0.0,0.0,0.0,51.9857,99.8417,0.354047,49.0739,102.117,0.447648,59.1001,113.751,0.697829,42.6063,107.611,0.801204,55.222,96.9377,0.265786,62.6606,102.432,0.439007,57.8114,105.342,0.127605,61.3611,88.8565,0.862019,64.9188,88.531,0.760891,56.5162,84.3343,0.791091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0122,111.491,0.572016,39.6905,110.186,0.6432,40.6742,105.012,0.691122,4,bending
Training_1219_1176_bending_4_keypoints.json.png,62.0092,90.7968,0.753895,53.9249,87.5541,0.500511,50.3743,94.6789,0.50686,50.3629,105.665,0.498919,54.57,110.528,0.27149,55.8692,81.7375,0.376054,0.0,0.0,0.0,0.0,0.0,0.0,56.19,103.405,0.228614,52.9641,107.273,0.268675,58.4553,114.713,0.467382,42.9269,107.932,0.642226,60.0666,99.1994,0.175623,61.3697,102.427,0.129481,58.7828,106.634,0.104597,60.0706,89.1649,0.846961,63.3184,88.8395,0.810188,55.2105,84.6496,0.790079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.4562,106.314,0.0579946,40.0233,111.493,0.457998,40.0079,110.191,0.524017,40.9909,105.34,0.560467,4,bending
Training_1219_1177_bending_4_keypoints.json.png,60.7291,90.1433,0.855069,56.1873,86.5888,0.611216,49.728,91.4348,0.590706,50.3627,105.353,0.555034,53.9238,109.864,0.309718,63.9555,82.0562,0.351993,88.5266,78.8278,0.254458,108.9,75.9151,0.051862,54.9033,101.139,0.369343,51.0136,102.437,0.39982,58.14,114.075,0.563669,42.9412,108.897,0.717131,58.4628,99.1986,0.317108,60.7118,113.1,0.50383,48.1106,110.514,0.148843,58.4564,88.8531,0.877293,62.3383,87.8884,0.79435,53.6083,84.3378,0.785209,63.6448,84.311,0.10731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0127,112.465,0.526541,39.6943,110.841,0.545093,41.6386,106.955,0.621371,4,bending
Training_1219_1178_bending_4_keypoints.json.png,60.7315,87.2386,0.861566,53.2952,86.5964,0.600239,51.9887,93.7064,0.577918,52.3061,105.667,0.633326,57.8138,109.882,0.642656,54.8998,80.7709,0.399599,64.2734,86.9197,0.49136,68.4765,94.359,0.639159,57.4822,100.491,0.305537,53.9324,104.373,0.371469,58.7901,115.354,0.704453,43.9069,108.903,0.709116,60.3924,96.6086,0.295602,70.0961,99.1976,0.126056,0.0,0.0,0.0,58.4585,86.5719,0.877436,62.0126,85.3007,0.727452,53.2771,82.058,0.843657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0112,112.457,0.557705,39.6985,110.524,0.589293,42.6078,106.951,0.633059,4,bending
Training_1219_1179_bending_4_keypoints.json.png,62.9703,85.9438,0.813125,54.8935,84.6459,0.588124,53.6041,92.4048,0.607805,54.257,105.671,0.564089,58.4669,109.88,0.301525,55.2217,77.8577,0.562251,63.6417,85.9384,0.690982,69.7763,91.7602,0.833163,57.8067,97.2712,0.567043,53.2775,101.79,0.489963,58.7867,114.711,0.735435,43.5776,108.255,0.761374,61.0363,94.3493,0.593213,73.6379,95.0029,0.738648,65.2496,104.367,0.720959,60.7025,84.3213,0.900997,63.3218,83.9827,0.864124,55.5441,81.401,0.833812,0.0,0.0,0.0,70.7488,105.988,0.607767,70.4249,105.021,0.618778,62.9816,104.708,0.558593,40.0237,112.448,0.626699,39.7049,110.514,0.663245,42.2831,105.994,0.659523,4,bending
Training_1219_1180_bending_4_keypoints.json.png,63.9504,84.0103,0.877823,55.8745,83.6717,0.624451,55.5474,91.4288,0.67492,55.8593,105.017,0.612831,59.753,109.874,0.497289,56.1979,76.8836,0.5123,63.6237,85.2942,0.635611,70.4124,91.7682,0.822805,57.4862,96.9455,0.578375,53.6124,100.814,0.545325,59.4308,114.075,0.752023,42.9395,107.929,0.820986,60.7143,94.0236,0.54311,73.975,96.286,0.785783,67.5081,105.672,0.768166,61.6953,82.3844,0.832061,65.56,81.7326,0.800433,56.5124,78.8369,0.828636,0.0,0.0,0.0,73.6556,107.6,0.757766,73.3237,106.963,0.690425,65.2505,107.279,0.640765,40.0264,112.13,0.603791,40.0067,110.201,0.660232,41.9584,105.673,0.708642,4,bending
Training_1219_1181_bending_4_keypoints.json.png,66.2237,81.7261,0.899523,58.4477,82.3838,0.648714,56.5127,89.1791,0.624907,55.8768,102.762,0.763873,60.3978,109.858,0.798846,59.4292,76.5667,0.514042,65.2494,84.3223,0.784024,71.0623,91.7717,0.913382,57.8117,96.6182,0.588512,53.288,100.169,0.582485,58.7751,114.401,0.740575,42.9461,107.937,0.765207,61.3687,93.0593,0.545916,73.9789,96.9257,0.814883,66.2301,107.282,0.7479,64.2793,80.4385,0.810147,67.1905,79.1689,0.712876,58.788,76.5812,0.805195,0.0,0.0,0.0,73.3363,107.611,0.626344,72.6845,107.277,0.582221,63.9624,108.25,0.525273,40.0335,111.816,0.537445,40.0197,110.2,0.603926,41.963,105.99,0.665394,4,bending
Training_1219_1182_bending_4_keypoints.json.png,68.1632,79.796,0.853882,60.7313,81.4054,0.659628,60.0675,87.8799,0.613158,57.8136,102.11,0.792118,60.719,107.61,0.836057,61.3624,75.9094,0.479986,66.5366,83.9859,0.701955,71.4006,91.7472,0.87031,55.2212,96.9309,0.472121,52.9498,99.8564,0.633992,59.4278,113.432,0.770734,42.6134,108.583,0.743876,59.4242,92.4145,0.342865,74.295,95.9639,0.777954,67.5064,106.951,0.771856,66.2073,78.8163,0.899858,68.8099,78.1832,0.835658,61.042,75.5947,0.832124,0.0,0.0,0.0,73.6629,107.615,0.724268,73.3291,107.279,0.675531,65.5618,107.602,0.639889,39.6953,111.489,0.490528,39.3739,110.19,0.552779,40.6723,106.954,0.665865,4,bending
Training_1219_1183_bending_4_keypoints.json.png,69.137,77.2148,0.834565,62.0151,78.1749,0.653593,60.7308,84.3205,0.64062,60.068,96.9386,0.71164,60.7103,105.991,0.823185,62.9855,72.6801,0.52625,68.1494,81.7443,0.683036,71.7264,90.7894,0.798702,55.5531,94.6697,0.544054,52.9692,97.58,0.605974,58.4518,111.16,0.804233,40.3569,107.608,0.773379,59.7458,91.4405,0.370261,74.2944,95.3167,0.777801,67.1836,106.959,0.772017,68.1461,76.2312,0.872978,70.7485,75.9078,0.814125,63.2938,73.0114,0.800566,0.0,0.0,0.0,73.966,107.601,0.728242,73.3359,106.962,0.691215,65.239,107.625,0.685802,38.7336,111.486,0.399621,38.0843,109.876,0.461424,38.4107,106.306,0.701729,4,bending
Training_1219_1184_bending_4_keypoints.json.png,70.4152,74.9539,0.816968,62.6583,75.9097,0.659126,60.3907,81.73,0.589423,59.4258,94.6812,0.689911,60.7013,102.442,0.815019,64.2812,71.0577,0.509,68.4683,79.8012,0.587521,71.3994,89.4948,0.860274,55.2217,92.086,0.523378,52.9449,95.0011,0.589049,56.5217,108.897,0.748676,40.0169,107.936,0.734205,58.4558,89.1768,0.357984,73.3341,94.6678,0.796901,67.189,106.949,0.779554,68.4791,73.645,0.921737,71.3913,73.334,0.861154,63.3196,69.7761,0.836611,0.0,0.0,0.0,73.6633,107.284,0.733606,73.32,106.641,0.664253,65.5569,107.612,0.722296,39.3743,112.131,0.41956,38.0818,110.518,0.472102,37.4372,107.277,0.716187,4,bending
Training_1219_1185_bending_4_keypoints.json.png,70.4189,71.0497,0.865779,63.2961,71.3972,0.649325,58.4622,76.5566,0.594157,58.1303,91.108,0.763914,60.3851,97.904,0.799581,67.5116,68.4698,0.512571,69.1375,78.5104,0.637876,71.3782,87.5634,0.842782,55.555,89.5055,0.61934,51.9848,92.0905,0.628586,55.8653,105.348,0.825171,40.3405,106.318,0.720399,60.3921,86.9121,0.488849,71.3873,92.4072,0.797218,67.5108,105.347,0.785341,68.4784,68.8064,0.933942,71.3899,68.4913,0.870123,63.3067,65.8853,0.866042,0.0,0.0,0.0,73.9646,106.964,0.745559,73.3257,105.993,0.685629,65.5579,107.291,0.72331,40.028,111.485,0.639035,38.7261,110.196,0.690733,37.7587,105.022,0.693441,4,bending
Training_1219_1186_bending_4_keypoints.json.png,70.737,65.886,0.898876,62.6622,67.5141,0.643341,58.4468,71.3832,0.643582,56.1955,86.9056,0.836635,58.7884,94.9947,0.817718,66.8619,63.9551,0.52266,68.7969,75.9211,0.635823,69.777,85.9409,0.761279,55.5451,86.918,0.688082,51.0211,89.1741,0.657123,55.5365,103.083,0.821025,40.3472,104.379,0.788746,60.0673,84.9742,0.55158,68.8197,92.4052,0.779119,66.867,105.022,0.799047,68.7905,63.6332,0.935314,71.7111,63.63,0.859999,63.6198,60.7243,0.880729,0.0,0.0,0.0,73.6581,106.639,0.696566,73.322,105.354,0.655215,65.2413,107.27,0.722276,41.3172,110.183,0.739062,40.0112,109.226,0.714875,37.7656,102.762,0.71918,4,bending
Training_1219_1187_bending_4_keypoints.json.png,70.1027,62.9758,0.846986,61.0471,63.9576,0.690478,56.2002,68.7963,0.62004,55.2151,83.9976,0.801934,57.7969,93.374,0.790358,65.8822,60.7238,0.543024,67.5058,73.6449,0.515432,67.5074,84.3246,0.600251,54.574,84.3164,0.654232,50.3645,86.2616,0.66099,54.5764,102.113,0.802175,45.1863,101.788,0.818929,59.0991,82.3835,0.57432,66.2113,92.0742,0.790039,66.221,105.024,0.832336,68.4766,60.7309,0.928572,71.3958,60.7174,0.87115,63.2928,57.4892,0.832248,0.0,0.0,0.0,73.3322,106.962,0.720964,72.6867,105.666,0.648438,64.5974,107.282,0.711226,48.4369,107.274,0.69691,47.1309,106.638,0.604691,42.9288,99.858,0.710462,4,bending
Training_1219_1188_bending_4_keypoints.json.png,66.2121,60.7152,0.918421,58.1245,62.0119,0.659363,52.3071,65.5703,0.634776,50.3836,81.0909,0.808562,53.6048,91.771,0.819995,63.3151,59.4278,0.559308,64.9255,71.7108,0.55679,63.6316,83.0363,0.671992,52.9549,81.4078,0.710329,48.1099,82.3833,0.638181,50.0476,97.262,0.555558,47.7821,103.404,0.752967,57.7996,79.7978,0.645722,63.298,91.7698,0.713371,65.8949,105.016,0.823252,64.2767,58.4591,0.893206,67.8357,58.4552,0.762321,58.778,55.2123,0.817867,0.0,0.0,0.0,73.335,106.96,0.678827,73.0015,105.355,0.628372,63.9563,107.287,0.721607,50.0405,108.261,0.702325,47.4573,107.933,0.714626,46.8122,103.403,0.523031,4,bending
Training_1219_1189_bending_4_keypoints.json.png,62.333,59.1006,0.841172,54.573,60.7158,0.683886,48.1009,63.6323,0.67551,45.5216,80.1171,0.725763,50.6907,90.4696,0.790185,61.0462,58.4552,0.553444,62.3293,70.4228,0.614895,61.3782,81.4183,0.667448,51.018,80.7663,0.650502,46.4898,81.7394,0.608229,47.7777,96.9328,0.617765,47.136,104.376,0.755368,55.8681,79.4715,0.645881,60.7296,92.7277,0.701713,65.5606,105.343,0.780212,60.3998,57.7968,0.890982,63.6366,57.1626,0.843587,54.9044,53.6027,0.825015,0.0,0.0,0.0,73.3213,107.274,0.652807,72.6829,105.355,0.61576,63.633,107.603,0.712303,49.7177,108.578,0.73414,47.1304,108.254,0.731818,46.8075,104.378,0.584639,4,bending
